time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:55:52.899350+00:00,123.03,31.0,123.05,1.0,123.06,1.0,6.0,12.0,313339.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.901349+00:00,123.03,31.0,123.05,1.0,123.04,5.0,6.0,12.0,313344.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:53.392149+00:00,123.01,19.0,123.04,7.0,123.04,5.0,31.0,1.0,313344.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:54.737447+00:00,123.01,19.0,123.04,7.0,123.04,5.0,31.0,1.0,313344.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:54.743996+00:00,123.02,8.0,123.04,4.0,123.03,1.0,19.0,7.0,313345.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:55.077166+00:00,123.02,3.0,123.04,5.0,123.03,1.0,8.0,4.0,313345.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:55.080156+00:00,123.02,3.0,123.04,5.0,123.03,1.0,8.0,4.0,313345.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:55.081203+00:00,123.02,3.0,123.04,5.0,123.04,2.0,8.0,4.0,313347.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:55.083096+00:00,123.02,3.0,123.04,4.0,123.04,2.0,8.0,5.0,313347.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:55.489164+00:00,123.02,9.0,123.04,7.0,123.04,2.0,3.0,4.0,313347.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:56.221738+00:00,123.02,9.0,123.04,7.0,123.04,2.0,3.0,4.0,313347.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:56.223734+00:00,123.02,9.0,123.04,7.0,123.03,10.0,3.0,4.0,313347.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:56.227146+00:00,123.02,9.0,123.04,7.0,123.03,10.0,3.0,4.0,313357.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:56.228721+00:00,123.02,13.0,123.04,10.0,123.03,10.0,9.0,7.0,313357.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:57.235323+00:00,123.02,13.0,123.04,10.0,123.03,10.0,9.0,7.0,313357.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:57.236321+00:00,123.02,13.0,123.04,10.0,123.02,1.0,9.0,7.0,313357.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:57.240311+00:00,123.02,13.0,123.04,10.0,123.02,1.0,9.0,7.0,313358.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:57.242306+00:00,123.01,19.0,123.03,5.0,123.02,1.0,13.0,10.0,313358.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:58.628850+00:00,123.01,19.0,123.03,5.0,123.02,1.0,13.0,10.0,313358.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:58.630845+00:00,123.01,19.0,123.03,5.0,123.02,1.0,13.0,10.0,313358.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:58.633236+00:00,123.01,19.0,123.03,5.0,123.02,9.0,13.0,10.0,313358.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:58.634836+00:00,123.01,19.0,123.03,5.0,123.02,9.0,13.0,10.0,313367.0,120.53,123.46,118.6,119.82
